DOID.863,DOID.0050548,DOID.12783,DOID.12098,DOID.1826,DOID.4724,DOID.3688,DOID.14330,DOID.0050433,DOID.10652,DOID.9743,DOID.339,DOID.11389,DOID.0050784,DOID.2477,DOID.3635,DOID.10595,DOID.10865,DOID.8681,DOID.6364,DOID.13413,DOID.1389,DOID.12705,DOID.1289,DOID.10588,DOID.11486,DOID.331,DOID.639,DOID.10908,DOID.12217,DOID.9255,DOID.0050850,DOID.3602,DOID.0050754,DOID.2491,DOID.1195,DOID.9470,DOID.678,DOID.10310,DOID.0050837,DOID.12506,DOID.870,DOID.7439,DOID.437,DOID.11949,DOID.0050562,DOID.11577,DOID.3817,DOID.7725,DOID.2377
DOID.8927,DOID.9478,DOID.11257,DOID.0060038,DOID.2030,DOID.9207,DOID.251,DOID.0060041,DOID.10600,DOID.0060308,DOID.1596,DOID.535,DOID.3324,DOID.1234,DOID.1470,DOID.0050848,DOID.2055,DOID.1094,DOID.1059,DOID.0060149,DOID.12294,DOID.11120,DOID.1561,DOID.3312,DOID.0060145,DOID.0050847,DOID.1876,DOID.11569,DOID.0050667,DOID.2303,DOID.0060037,DOID.2768,DOID.8645,DOID.1203,DOID.1595,DOID.5419,DOID.12849,DOID.2769,DOID.1307,DOID.1509,DOID.8689,DOID.6088,DOID.150,DOID.0060244,DOID.0060046
DOID.0060181,DOID.3388,DOID.2237,DOID.3852,DOID.10487,DOID.5082,DOID.8778,DOID.409,DOID.0060180,DOID.77,DOID.8534,DOID.8437,DOID.3876,DOID.12234,DOID.13580,DOID.750,DOID.4138,DOID.9297,DOID.10302,DOID.12236,DOID.12642,DOID.3122,DOID.0050204,DOID.4029,DOID.0060321,DOID.11823,DOID.1474,DOID.5353,DOID.10808,DOID.13250,DOID.9779,DOID.11371,DOID.9766,DOID.10854,DOID.8757,DOID.0060328,DOID.12899,DOID.11963,DOID.1884,DOID.8577,DOID.824
DOID.9651,DOID.9745,DOID.0060224,DOID.114,DOID.9775,DOID.0050650,DOID.3575,DOID.1787,DOID.9477,DOID.8514,DOID.8805,DOID.0050852,DOID.820,DOID.1287,DOID.326,DOID.11695,DOID.9408,DOID.9767,DOID.5749,DOID.0050431,DOID.11516,DOID.10266,DOID.10763,DOID.6713,DOID.1073,DOID.11664,DOID.13738,DOID.10649,DOID.6000,DOID.118,DOID.0050700,DOID.11984,DOID.866,DOID.3393,DOID.6432,DOID.5844,DOID.4079
DOID.699,DOID.0080001,DOID.11476,DOID.767,DOID.1526,DOID.0050557,DOID.5408,DOID.631,DOID.12721,DOID.633,DOID.13189,DOID.5587,DOID.17,DOID.8398,DOID.9601,DOID.12347,DOID.14789,DOID.7148,DOID.14286,DOID.3342,DOID.13994,DOID.9598,DOID.381,DOID.10159,DOID.970,DOID.848,DOID.9883
DOID.9935,DOID.8947,DOID.12510,DOID.4447,DOID.83,DOID.11561,DOID.0060261,DOID.8463,DOID.6929,DOID.11518,DOID.0060260,DOID.790,DOID.1432,DOID.8466,DOID.13549,DOID.11295,DOID.10378,DOID.11552,DOID.7736,DOID.11282,DOID.9867,DOID.9335
DOID.1532,DOID.0050158,DOID.5870,DOID.2841,DOID.11394,DOID.10031,DOID.3082,DOID.14224,DOID.12323,DOID.11289,DOID.3240,DOID.1579,DOID.2797,DOID.12716,DOID.850,DOID.6132,DOID.3770,DOID.0050161,DOID.3083,DOID.552,DOID.1584,DOID.0050156
DOID.10122,DOID.8553,DOID.11668,DOID.3310,DOID.10123,DOID.8893,DOID.0060304,DOID.6873,DOID.3818,DOID.8255,DOID.1558,DOID.2723,DOID.3488,DOID.0050185,DOID.11156,DOID.9212,DOID.13072,DOID.8741,DOID.0050428,DOID.0050426
DOID.12889,DOID.9074,DOID.0050169,DOID.10608,DOID.417,DOID.6688,DOID.8924,DOID.11335,DOID.12306,DOID.0060056,DOID.9809,DOID.13543,DOID.1578,DOID.8925,DOID.8505,DOID.11199
DOID.3883,DOID.10241,DOID.5683,DOID.6457,DOID.8712,DOID.0050736,DOID.0050424,DOID.6612,DOID.3012,DOID.12858,DOID.9562,DOID.13515,DOID.12704,DOID.10017,DOID.3764
DOID.557,DOID.783,DOID.3021,DOID.11401,DOID.0050855,DOID.576,DOID.1184,DOID.784,DOID.12556
DOID.50,DOID.12176,DOID.1459,DOID.0050489,DOID.7998,DOID.7187,DOID.7188
DOID.14681,DOID.0050681,DOID.8545,DOID.630,DOID.3783
DOID.13094,DOID.1727,DOID.13098,DOID.8483
DOID.0060025,DOID.0060007,DOID.612
